0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4346-System_DateImported,4352-System_Document_DateCreated,4354-System_Document_DateSaved,4378-System_FilePlaceholderStatus,4384-System_FolderNameDisplay,4410-System_IsAttachment,4412-System_IsEncrypted,4415-System_IsFolder,4419-System_ItemDate,4421-System_ItemFolderPathDisplay,4422-System_ItemFolderPathDisplayNarrow,4423-System_ItemName,4424-System_ItemNameDisplay,4425-System_ItemNameDisplayWithoutExtension,4428-System_ItemPathDisplay,4429-System_ItemPathDisplayNarrow,4431-System_ItemType,4437-System_Kind,4438-System_KindText,4546-System_ParsingName,4604-System_SFGAOFlags,4605-System_Search_AccessCount,4612F-System_Search_GatherTime,4614-System_Search_LastIndexedTotalTime,4618-System_Search_Store,4651-System_SyncTransferStatusFlags,4655-System_ThumbnailCacheId,5-System_ItemTypeText,WorkID
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","26/04/2018 18:39:01.1687660","26/04/2018 18:39:01.1687660","26/04/2018 18:39:01.1687660","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.LockApp_cw5n1h2txyewy/RoamingState","Microsoft.LockApp_cw5n1h2txyewy","26/04/2018 18:39:01.1687660","26/04/2018 18:39:01.1687660","26/04/2018 18:39:01.1687660","6","RoamingState","False","False","True","26/04/2018 18:39:02.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy","Microsoft.LockApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\RoamingState","RoamingState (C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy)","Directory","folder","Folder","RoamingState","1887437183","0","26/04/2018 18:39:12.0325995","0","file",,"0C25D38E0067A4D2","File folder","3188"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","26/04/2018 18:39:01.1716697","26/04/2018 18:39:01.1716697","26/04/2018 18:39:01.1716697","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.LockApp_cw5n1h2txyewy/LocalCache","Microsoft.LockApp_cw5n1h2txyewy","26/04/2018 18:39:01.1716697","26/04/2018 18:39:01.1716697","26/04/2018 18:39:01.1716697","6","LocalCache","False","False","True","26/04/2018 18:39:02.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy","Microsoft.LockApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\LocalCache","LocalCache (C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy)","Directory","folder","Folder","LocalCache","1887437183","0","26/04/2018 18:39:12.0170503","0","file",,"ED84509F06FEFD51","File folder","3189"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","26/04/2018 18:39:01.1775193","26/04/2018 18:39:01.1775193","26/04/2018 18:39:01.1775193","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.LockApp_cw5n1h2txyewy/AppData","Microsoft.LockApp_cw5n1h2txyewy","26/04/2018 18:39:01.1775193","26/04/2018 18:39:01.1775193","26/04/2018 18:39:01.1775193","6","AppData","False","False","True","26/04/2018 18:39:02.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy","Microsoft.LockApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\AppData","AppData (C:\Users\itsupport\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy)","Directory","folder","Folder","AppData","1887437183","0","26/04/2018 18:39:11.8608095","0,015625","file",,"BCCA334DE3D98132","File folder","3190"
"C9A81107B40B0CFCC3413BA240248F9B","15124E12","Microsoft.PPIProjection_cw5n1h2txyewy","Directory (16)","26/04/2018 18:39:08.5833027","26/04/2018 18:39:08.4504794","26/04/2018 18:39:08.5833027","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.PPIProjection_cw5n1h2txyewy","Packages","26/04/2018 18:39:08.5833027","26/04/2018 18:39:08.5833027","26/04/2018 18:39:08.5833027","6","Microsoft.PPIProjection_cw5n1h2txyewy","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages","Packages (C:\Users\itsupport\AppData\Local)","Microsoft.PPIProjection_cw5n1h2txyewy","Microsoft.PPIProjection_cw5n1h2txyewy","Microsoft.PPIProjection_cw5n1h2txyewy","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy","Microsoft.PPIProjection_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","Directory","folder","Folder","Microsoft.PPIProjection_cw5n1h2txyewy","1887437183","0","26/04/2018 18:39:10.0794166","0","file",,"A3ED3B9B7D8721E4","File folder","3192"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.PPIProjection_cw5n1h2txyewy/LocalState","Microsoft.PPIProjection_cw5n1h2txyewy","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","6","LocalState","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy","Microsoft.PPIProjection_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy\LocalState","LocalState (C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy)","Directory","folder","Folder","LocalState","1887437183","0","26/04/2018 18:39:10.0950385","0","file",,"3B6CC16A57CC525C","File folder","3193"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.PPIProjection_cw5n1h2txyewy/RoamingState","Microsoft.PPIProjection_cw5n1h2txyewy","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","26/04/2018 18:39:08.4544741","6","RoamingState","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy","Microsoft.PPIProjection_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy\RoamingState","RoamingState (C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy)","Directory","folder","Folder","RoamingState","1887437183","0","26/04/2018 18:39:10.0950385","0,015625","file",,"69A11DA937516D6B","File folder","3194"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","26/04/2018 18:39:08.4582955","26/04/2018 18:39:08.4582955","26/04/2018 18:39:08.4582955","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.PPIProjection_cw5n1h2txyewy/LocalCache","Microsoft.PPIProjection_cw5n1h2txyewy","26/04/2018 18:39:08.4582955","26/04/2018 18:39:08.4582955","26/04/2018 18:39:08.4582955","6","LocalCache","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy","Microsoft.PPIProjection_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy\LocalCache","LocalCache (C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy)","Directory","folder","Folder","LocalCache","1887437183","0","26/04/2018 18:39:10.0794166","0","file",,"28FC141AEF762856","File folder","3195"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","26/04/2018 18:39:08.4622346","26/04/2018 18:39:08.4622346","26/04/2018 18:39:08.4622346","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.PPIProjection_cw5n1h2txyewy/AppData","Microsoft.PPIProjection_cw5n1h2txyewy","26/04/2018 18:39:08.4622346","26/04/2018 18:39:08.4622346","26/04/2018 18:39:08.4622346","6","AppData","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy","Microsoft.PPIProjection_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy\AppData","AppData (C:\Users\itsupport\AppData\Local\Packages\Microsoft.PPIProjection_cw5n1h2txyewy)","Directory","folder","Folder","AppData","1887437183","0","26/04/2018 18:39:10.0794166","0","file",,"8DAF3E9919277468","File folder","3196"
"0DFBC19D9922EB9026330BE2586F5065","15124E12","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Directory (16)","26/04/2018 18:39:09.8762551","26/04/2018 18:39:09.8450142","26/04/2018 18:39:09.8762551","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Packages","26/04/2018 18:39:09.8762551","26/04/2018 18:39:09.8762551","26/04/2018 18:39:09.8762551","6","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages","Packages (C:\Users\itsupport\AppData\Local)","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","Directory","folder","Folder","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","1887437183","0","26/04/2018 18:39:09.9856765","0,015625","file",,"E86188FD62C25E63","File folder","3197"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","26/04/2018 18:39:09.8450142","26/04/2018 18:39:09.8450142","26/04/2018 18:39:09.8450142","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy/LocalState","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","26/04/2018 18:39:09.8450142","26/04/2018 18:39:09.8450142","26/04/2018 18:39:09.8450142","6","LocalState","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\LocalState","LocalState (C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy)","Directory","folder","Folder","LocalState","1887437183","0","26/04/2018 18:39:10.0012969","0","file",,"DC521FC2399E9EAC","File folder","3198"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy/RoamingState","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","6","RoamingState","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\RoamingState","RoamingState (C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy)","Directory","folder","Folder","RoamingState","1887437183","0","26/04/2018 18:39:10.0012969","0,015625","file",,"9BE63826C90F1BCF","File folder","3199"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy/LocalCache","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","6","LocalCache","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\LocalCache","LocalCache (C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy)","Directory","folder","Folder","LocalCache","1887437183","0","26/04/2018 18:39:11.0950530","0","file",,"80A303EFBBA7D28C","File folder","3200"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy/AppData","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","26/04/2018 18:39:09.8606413","6","AppData","False","False","True","26/04/2018 18:39:10.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy","Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\AppData","AppData (C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy)","Directory","folder","Folder","AppData","1887437183","0","26/04/2018 18:39:09.9856765","0","file",,"F91243B735E19F94","File folder","3201"
"92EC89D19B60D443913F55CC9CC625CD","15124E12","Windows.PrintDialog_cw5n1h2txyewy","Directory (16)","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","file:C:/Users/itsupport/AppData/Local/Packages/Windows.PrintDialog_cw5n1h2txyewy","Packages","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","6","Windows.PrintDialog_cw5n1h2txyewy","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages","Packages (C:\Users\itsupport\AppData\Local)","Windows.PrintDialog_cw5n1h2txyewy","Windows.PrintDialog_cw5n1h2txyewy","Windows.PrintDialog_cw5n1h2txyewy","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy","Windows.PrintDialog_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","Directory","folder","Folder","Windows.PrintDialog_cw5n1h2txyewy","1887437183","0","26/04/2018 18:39:11.0950530","0","file",,"F281C70F6E96A464","File folder","3202"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","file:C:/Users/itsupport/AppData/Local/Packages/Windows.PrintDialog_cw5n1h2txyewy/LocalState","Windows.PrintDialog_cw5n1h2txyewy","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","6","LocalState","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy","Windows.PrintDialog_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\LocalState","LocalState (C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy)","Directory","folder","Folder","LocalState","1887437183","0","26/04/2018 18:39:11.0950530","0","file",,"97A2C000CB3BEC7F","File folder","3203"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","file:C:/Users/itsupport/AppData/Local/Packages/Windows.PrintDialog_cw5n1h2txyewy/RoamingState","Windows.PrintDialog_cw5n1h2txyewy","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","6","RoamingState","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy","Windows.PrintDialog_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\RoamingState","RoamingState (C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy)","Directory","folder","Folder","RoamingState","1887437183","0","26/04/2018 18:39:11.0950530","0","file",,"1C2D5A83F849D41B","File folder","3204"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","file:C:/Users/itsupport/AppData/Local/Packages/Windows.PrintDialog_cw5n1h2txyewy/LocalCache","Windows.PrintDialog_cw5n1h2txyewy","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","6","LocalCache","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy","Windows.PrintDialog_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\LocalCache","LocalCache (C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy)","Directory","folder","Folder","LocalCache","1887437183","0","26/04/2018 18:39:12.0012966","0,015625","file",,"DE273ECA32F76313","File folder","3205"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","file:C:/Users/itsupport/AppData/Local/Packages/Windows.PrintDialog_cw5n1h2txyewy/AppData","Windows.PrintDialog_cw5n1h2txyewy","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","26/04/2018 18:39:10.4388819","6","AppData","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy","Windows.PrintDialog_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AppData","AppData (C:\Users\itsupport\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy)","Directory","folder","Folder","AppData","1887437183","0","26/04/2018 18:39:11.9700810","0","file",,"8B33AB23EDBF5F01","File folder","3206"
"8AA9A058B7F67117F55BC41553A44865","15124E12","Microsoft.AccountsControl_cw5n1h2txyewy","Directory (16)","26/04/2018 18:39:10.9544382","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9544382","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.AccountsControl_cw5n1h2txyewy","Packages","26/04/2018 18:39:10.9544382","26/04/2018 18:39:10.9544382","26/04/2018 18:39:10.9544382","6","Microsoft.AccountsControl_cw5n1h2txyewy","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages","Packages (C:\Users\itsupport\AppData\Local)","Microsoft.AccountsControl_cw5n1h2txyewy","Microsoft.AccountsControl_cw5n1h2txyewy","Microsoft.AccountsControl_cw5n1h2txyewy","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy","Microsoft.AccountsControl_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","Directory","folder","Folder","Microsoft.AccountsControl_cw5n1h2txyewy","1887437183","0","26/04/2018 18:39:11.0640387","0,015625","file",,"5FC5B80BC1208F80","File folder","3207"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.AccountsControl_cw5n1h2txyewy/LocalState","Microsoft.AccountsControl_cw5n1h2txyewy","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","6","LocalState","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy","Microsoft.AccountsControl_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\LocalState","LocalState (C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy)","Directory","folder","Folder","LocalState","1887437183","0","26/04/2018 18:39:11.9700810","0","file",,"7D77021882FFE71F","File folder","3208"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.AccountsControl_cw5n1h2txyewy/RoamingState","Microsoft.AccountsControl_cw5n1h2txyewy","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","6","RoamingState","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy","Microsoft.AccountsControl_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\RoamingState","RoamingState (C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy)","Directory","folder","Folder","RoamingState","1887437183","0","26/04/2018 18:39:11.0640387","0","file",,"7386254FF0A5D015","File folder","3209"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.AccountsControl_cw5n1h2txyewy/LocalCache","Microsoft.AccountsControl_cw5n1h2txyewy","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","6","LocalCache","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy","Microsoft.AccountsControl_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\LocalCache","LocalCache (C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy)","Directory","folder","Folder","LocalCache","1887437183","0","26/04/2018 18:39:11.9700810","0,015625","file",,"428BCFCF6F937BEC","File folder","3210"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.AccountsControl_cw5n1h2txyewy/AppData","Microsoft.AccountsControl_cw5n1h2txyewy","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","26/04/2018 18:39:10.9388602","6","AppData","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy","Microsoft.AccountsControl_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\AppData","AppData (C:\Users\itsupport\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy)","Directory","folder","Folder","AppData","1887437183","0","26/04/2018 18:39:11.0640387","0","file",,"D80A839F6E00BF1D","File folder","3211"
"0ACC12BF03E89B395DE7227D7B54418E","15124E12","Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","Directory (16)","26/04/2018 18:39:11.5012842","26/04/2018 18:39:11.4856711","26/04/2018 18:39:11.5012842","file:C:/Users/itsupport/AppData/Local/Packages/Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","Packages","26/04/2018 18:39:11.5012842","26/04/2018 18:39:11.5012842","26/04/2018 18:39:11.5012842","6","Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","False","False","True","26/04/2018 18:39:12.0000000","C:\Users\itsupport\AppData\Local\Packages","Packages (C:\Users\itsupport\AppData\Local)","Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","C:\Users\itsupport\AppData\Local\Packages\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy (C:\Users\itsupport\AppData\Local\Packages)","Directory","folder","Folder","Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","1887437183","0","26/04/2018 18:39:11.9432382","0,015625","file",,"2A1CC102B424B2B3","File folder","3212"
